index,x,y,z
0,0.3994405269622803,0.6083122491836548,5.993639007328966e-08 
1,0.42918089032173157,0.5761950612068176,-0.013039845041930676 
2,0.4463774263858795,0.510225236415863,-0.01733044721186161 
3,0.45121824741363525,0.4502541124820709,-0.021859992295503616 
4,0.43793365359306335,0.41165634989738464,-0.026183875277638435 
5,0.43567562103271484,0.44111257791519165,-0.007385704200714827 
6,0.44631409645080566,0.36615681648254395,-0.019795525819063187 
7,0.45107191801071167,0.3204129934310913,-0.025888755917549133 
8,0.45425570011138916,0.2799970507621765,-0.029704900458455086 
9,0.41324639320373535,0.4445464611053467,-0.009780713357031345 
10,0.4172508120536804,0.37751680612564087,-0.03542685881257057 
11,0.4212609827518463,0.4283270537853241,-0.04120470583438873 
12,0.4235963225364685,0.4760647714138031,-0.036733727902173996 
13,0.3913514316082001,0.4587288200855255,-0.013737660832703114 
14,0.39861348271369934,0.4215314984321594,-0.040743906050920486 
15,0.40610986948013306,0.47741419076919556,-0.037611424922943115 
16,0.40913498401641846,0.515838086605072,-0.02648661658167839 
17,0.3708999752998352,0.4802730083465576,-0.018574289977550507 
18,0.38234975934028625,0.46335041522979736,-0.0377839170396328 
19,0.3917553424835205,0.5049022436141968,-0.03496664762496948 
20,0.3952173590660095,0.534194827079773,-0.027063606306910515 
