index,x,y,z
0,0.6743227243423462,0.7456097602844238,-0.06509258598089218
1,0.6962796449661255,0.7279725074768066,-0.036039650440216064
2,0.6971136331558228,0.7224281430244446,-0.035984061658382416
3,0.6980797052383423,0.7164799571037292,-0.03586084023118019
4,0.6960251331329346,0.7288641929626465,-0.09839876741170883
5,0.6967058181762695,0.7237676382064819,-0.0985092744231224
6,0.6975014805793762,0.7177615165710449,-0.0986090674996376
7,0.6974985003471375,0.6626036763191223,0.09220601618289948
8,0.6957736015319824,0.6582889556884766,-0.18953977525234222
9,0.6574153900146484,0.7238004207611084,-0.013514433056116104
10,0.656501293182373,0.7220484018325806,-0.09478826820850372
11,0.6025062203407288,0.5277792811393738,0.20859427750110626
12,0.6047974824905396,0.5556003451347351,-0.2575753927230835
13,0.4644751250743866,0.3434521555900574,0.2467789202928543
14,0.4630441665649414,0.34169211983680725,-0.24791665375232697
15,0.4098803997039795,0.4003237783908844,0.18545836210250854
16,0.4164049029350281,0.37716835737228394,-0.054174330085515976
17,0.39293140172958374,0.4215429127216339,0.1818026602268219
18,0.39695918560028076,0.40532901883125305,-0.08132435381412506
19,0.40649399161338806,0.44329503178596497,0.13555239140987396
20,0.4131779074668884,0.427497535943985,-0.06074095144867897
21,0.4131942689418793,0.43844887614250183,0.15924426913261414
22,0.42081010341644287,0.42577216029167175,-0.04269019514322281
23,0.3021736443042755,0.5823787450790405,0.13318055868148804
24,0.2892225980758667,0.6210126876831055,-0.1339608132839203
25,0.569488525390625,0.6534209251403809,0.23021110892295837
26,0.5662432909011841,0.674784243106842,-0.1857513040304184
27,0.3929020166397095,0.6159240007400513,0.4444192051887512
28,0.3905162811279297,0.6412408351898193,0.15441076457500458
29,0.3739309310913086,0.6121900677680969,0.46644535660743713
30,0.36702510714530945,0.6257369518280029,0.1955326497554779
31,0.3411652743816376,0.6245061755180359,0.5352587103843689
32,0.34523195028305054,0.6716278791427612,0.3103780150413513
