index,x,y,z
0,0.3061767518520355,0.2708897590637207,0.0365108884871006
1,0.2712423503398895,0.24615460634231567,0.06567654758691788
2,0.2679223120212555,0.24709033966064453,0.06576012074947357
3,0.26377633213996887,0.24835187196731567,0.06554505228996277
4,0.2636016011238098,0.24863602221012115,-0.023714641109108925
5,0.25611603260040283,0.2516424059867859,-0.023652326315641403
6,0.24803264439105988,0.2552710771560669,-0.023496219888329506
7,0.22384339570999146,0.27877312898635864,0.22668927907943726
8,0.2139568328857422,0.2871971130371094,-0.18389077484607697
9,0.31388059258461,0.30720603466033936,0.10460612177848816
10,0.3033771514892578,0.30829036235809326,-0.014027416706085205
11,0.289910227060318,0.46461665630340576,0.47485780715942383
12,0.25969383120536804,0.46856266260147095,-0.4034618139266968
13,0.5371588468551636,0.49033451080322266,0.6168515086174011
14,0.5366079807281494,0.4894140362739563,-0.5534213781356812
15,0.7621529698371887,0.46299824118614197,0.3807038962841034
16,0.8007279634475708,0.4983461797237396,-0.3233066499233246
17,0.7999812364578247,0.45072051882743835,0.37888669967651367
18,0.8609650135040283,0.48897233605384827,-0.385416716337204
19,0.7955483198165894,0.44109460711479187,0.2983912229537964
20,0.8547437191009521,0.46502259373664856,-0.33638596534729004
21,0.7847251296043396,0.4489508271217346,0.33607062697410583
22,0.8356565237045288,0.46688297390937805,-0.3040695786476135
23,0.4074801802635193,0.8680568337440491,0.2984235882759094
24,0.39341580867767334,0.8988152742385864,-0.2981715202331543
25,0.5549126863479614,0.5015583038330078,0.32918140292167664
26,0.5757368803024292,0.5073977112770081,-0.19437500834465027
27,0.7568387985229492,0.20921504497528076,0.5056249499320984
28,0.7642370462417603,0.20091629028320312,0.13657169044017792
29,0.8000406622886658,0.1994059681892395,0.5080593228340149
30,0.7993963956832886,0.19867736101150513,0.15880462527275085
31,0.7801342010498047,0.03865772485733032,0.2834071218967438
32,0.7776986956596375,0.039163053035736084,-0.06826962530612946
