index,x,y,z
0,0.5554733276367188,0.7838277816772461,3.365569867241902e-08 
1,0.5631250143051147,0.7957224249839783,-0.0029614344239234924 
2,0.5677175521850586,0.810519278049469,-0.004526291973888874 
3,0.5698089003562927,0.823969841003418,-0.006019110791385174 
4,0.5727246403694153,0.8346583247184753,-0.007544804830104113 
5,0.5581468939781189,0.8297185301780701,-0.0023133866488933563 
6,0.5587194561958313,0.8476850390434265,-0.005139320623129606 
7,0.5588554739952087,0.8576081395149231,-0.007691705133765936 
8,0.5588614344596863,0.8666987419128418,-0.009570720605552197 
9,0.5533069968223572,0.8294149041175842,-0.0031381139997392893 
10,0.5534953474998474,0.8495100736618042,-0.005236205644905567 
11,0.5538231730461121,0.8605873584747314,-0.007121636997908354 
12,0.5542721152305603,0.8700193166732788,-0.00864936038851738 
13,0.548975944519043,0.8260098695755005,-0.004504861310124397 
14,0.5484565496444702,0.8441473245620728,-0.006629618350416422 
15,0.5487381219863892,0.8544432520866394,-0.007519359700381756 
16,0.5493136048316956,0.8633924722671509,-0.008294939994812012 
17,0.5445976853370667,0.8199347853660583,-0.006291694473475218 
18,0.5428780913352966,0.8332065939903259,-0.008093861863017082 
19,0.542432963848114,0.8416551947593689,-0.008384864777326584 
20,0.5423274636268616,0.8492937684059143,-0.00864414032548666 
