index,x,y,z
0,0.41012895107269287,0.5680710673332214,-0.46479710936546326
1,0.43160730600357056,0.5085701942443848,-0.4293622076511383
2,0.4425693154335022,0.5073456764221191,-0.42918431758880615
3,0.4543277621269226,0.5061466693878174,-0.42931756377220154
4,0.3935597538948059,0.5107413530349731,-0.4255731999874115
5,0.3786220848560333,0.509698748588562,-0.4250718057155609
6,0.36485543847084045,0.507657527923584,-0.42513784766197205
7,0.4762508273124695,0.5273010730743408,-0.19754983484745026
8,0.3490489423274994,0.5263768434524536,-0.16037172079086304
9,0.4357163608074188,0.6247108578681946,-0.38152843713760376
10,0.3827560842037201,0.6259486079216003,-0.3712814450263977
11,0.5881906747817993,0.8290717005729675,-0.09173768013715744
12,0.2882521450519562,0.8601878881454468,-0.13511446118354797
13,0.6527307629585266,1.2291035652160645,-0.09624655544757843
14,0.21621981263160706,1.2581285238265991,-0.5305801630020142
15,0.6541269421577454,1.5044997930526733,-0.17631331086158752
16,0.27123287320137024,0.8270362019538879,-1.0872381925582886
17,0.6793321371078491,1.5958164930343628,-0.2064104527235031
18,0.2697473168373108,0.6552658677101135,-1.197714924812317
19,0.6423475742340088,1.5864803791046143,-0.21378768980503082
20,0.2791520357131958,0.6172636151313782,-1.1392401456832886
21,0.6243318319320679,1.554818868637085,-0.18991130590438843
22,0.2925871014595032,0.6800277829170227,-1.0815849304199219
23,0.553862452507019,1.552108883857727,-0.03713275492191315
24,0.34464481472969055,1.569535493850708,0.04070207104086876
25,0.5620400905609131,2.11747145652771,-0.10423864424228668
26,0.37985143065452576,2.136847496032715,0.19570644199848175
27,0.5710303783416748,2.6170432567596436,0.23407602310180664
28,0.38698816299438477,2.634744167327881,0.5839561223983765
29,0.5769389867782593,2.6865158081054688,0.242588073015213
30,0.3818463683128357,2.704338788986206,0.6146230101585388
31,0.5462627410888672,2.7882370948791504,-0.14591966569423676
32,0.41556185483932495,2.813126564025879,0.2040655016899109
