index,x,y,z
0,0.7890945672988892,0.4892594814300537,1.8931361012164416e-07 
1,0.8020057678222656,0.45822039246559143,-0.006308337673544884 
2,0.8205799460411072,0.43567925691604614,-0.014441405422985554 
3,0.8393210172653198,0.42031538486480713,-0.02168283797800541 
4,0.8538787961006165,0.40713587403297424,-0.028895989060401917 
5,0.8659483194351196,0.46005597710609436,-0.016956830397248268 
6,0.9044650197029114,0.4508499503135681,-0.025326628237962723 
7,0.9266003966331482,0.4462904930114746,-0.030876122415065765 
8,0.9438225030899048,0.44351595640182495,-0.034357428550720215 
9,0.8695341348648071,0.48139816522598267,-0.01966249942779541 
10,0.9124640226364136,0.4797179698944092,-0.02458954229950905 
11,0.9374486207962036,0.47913438081741333,-0.028301537036895752 
12,0.956122100353241,0.47922828793525696,-0.031232619658112526 
13,0.8656396865844727,0.5011693239212036,-0.02231471985578537 
14,0.9040099382400513,0.5056983232498169,-0.02696382626891136 
15,0.9271569848060608,0.509101927280426,-0.029967427253723145 
16,0.9442291855812073,0.5119103789329529,-0.03245953097939491 
17,0.8558129072189331,0.5189597010612488,-0.02509375289082527 
18,0.8823089003562927,0.5258783102035522,-0.02969786338508129 
19,0.8986495137214661,0.5297046303749084,-0.02959921769797802 
20,0.9125746488571167,0.5319206714630127,-0.02883261814713478 
