index,x,y,z
0,0.37152794003486633,0.5274890065193176,1.2576130359320814e-07 
1,0.3936305642127991,0.5100448131561279,-0.012424669228494167 
2,0.40912407636642456,0.4741613268852234,-0.0186021625995636 
3,0.40663519501686096,0.43072453141212463,-0.023965947329998016 
4,0.39652442932128906,0.3998351991176605,-0.029060252010822296 
5,0.4159558117389679,0.41406184434890747,-0.012104139663279057 
6,0.4327186346054077,0.3699095845222473,-0.02158769592642784 
7,0.4420625567436218,0.34233224391937256,-0.02894878201186657 
8,0.44933387637138367,0.31845539808273315,-0.03452327847480774 
9,0.4008359909057617,0.3986595571041107,-0.013216047547757626 
10,0.40911638736724854,0.3388579785823822,-0.021525338292121887 
11,0.4124906063079834,0.30106112360954285,-0.028704458847641945 
12,0.4141855537891388,0.2696080207824707,-0.034160368144512177 
13,0.3847676217556,0.39933791756629944,-0.01585305668413639 
14,0.3845609426498413,0.3422728180885315,-0.025273043662309647 
15,0.3827683627605438,0.3064834475517273,-0.03279656171798706 
16,0.38137558102607727,0.2747698426246643,-0.03809259831905365 
17,0.36820462346076965,0.4127071797847748,-0.019531529396772385 
18,0.3592788577079773,0.3720043897628784,-0.02977367490530014 
19,0.3522014915943146,0.34581783413887024,-0.035373952239751816 
20,0.34647542238235474,0.32047468423843384,-0.03896918147802353 
