index,x,y,z
0,0.6386218070983887,0.46844273805618286,0.03406042978167534
1,0.6488282680511475,0.4796521067619324,0.006375874858349562
2,0.6500793099403381,0.48302072286605835,0.006371320690959692
3,0.6517625451087952,0.48702993988990784,0.006235010921955109
4,0.6476911306381226,0.47786831855773926,0.04195385053753853
5,0.6478598117828369,0.47956764698028564,0.04211103543639183
6,0.6485340595245361,0.48182299733161926,0.04230569303035736
7,0.6519148349761963,0.5216622948646545,-0.06662853807210922
8,0.6497069001197815,0.5119121670722961,0.09661390632390976
9,0.6321896314620972,0.4815342426300049,0.013363107107579708
10,0.6300674676895142,0.4784349799156189,0.059913113713264465
11,0.5906659960746765,0.5764161348342896,-0.13278603553771973
12,0.5841319561004639,0.5679334402084351,0.15591289103031158
13,0.45370474457740784,0.5940138101577759,-0.1352221518754959
14,0.4566587209701538,0.580165445804596,0.19812576472759247
15,0.34631669521331787,0.5878869295120239,-0.062228839844465256
16,0.3616025447845459,0.5768853425979614,0.20708175003528595
17,0.3216012716293335,0.5808699727058411,-0.08311699330806732
18,0.3301631212234497,0.564613401889801,0.22328351438045502
19,0.3222180902957916,0.5777533054351807,-0.06994849443435669
20,0.33110761642456055,0.5656245946884155,0.20420236885547638
21,0.3313300907611847,0.5778559446334839,-0.0547979474067688
22,0.3405419886112213,0.5686833262443542,0.19955112040042877
23,0.5421357750892639,0.28577837347984314,-0.11794272810220718
24,0.5385152101516724,0.2736891508102417,0.11766017228364944
25,0.6280074119567871,0.4910745918750763,-0.08469253778457642
26,0.6318120360374451,0.48692265152931213,0.10042407363653183
27,0.7983672022819519,0.569135308265686,-0.04038612172007561
28,0.7926041483879089,0.5639764666557312,0.19350580871105194
29,0.8063623309135437,0.5629380941390991,-0.03980213403701782
30,0.8013195991516113,0.5529789924621582,0.19854508340358734
31,0.7963830828666687,0.6952090263366699,-0.10912922024726868
32,0.7920019030570984,0.651689887046814,0.1306847333908081
