index,x,y,z
0,0.5541782975196838,0.3616328239440918,-0.6872766613960266
1,0.5706425905227661,0.3101803660392761,-0.6575598120689392
2,0.5803731679916382,0.3110070824623108,-0.6569499373435974
3,0.5870282053947449,0.31165772676467896,-0.6564518809318542
4,0.5378202795982361,0.310541570186615,-0.6450417637825012
5,0.5259353518486023,0.3109668493270874,-0.6452974677085876
6,0.5161020755767822,0.3130097985267639,-0.6450891494750977
7,0.5976707935333252,0.3356654644012451,-0.4475197494029999
8,0.5009323358535767,0.3410349488258362,-0.3908054530620575
9,0.5717931985855103,0.41573017835617065,-0.6102979779243469
10,0.5308375954627991,0.41209840774536133,-0.5955678224563599
11,0.6668145656585693,0.5845308303833008,-0.32057544589042664
12,0.41723981499671936,0.5705710053443909,-0.17336277663707733
13,0.80455082654953,0.8962597250938416,-0.46119430661201477
14,0.2290266454219818,0.8152117729187012,-0.2595539391040802
15,0.7533093690872192,0.5608702301979065,-0.6057034134864807
16,0.2993812561035156,0.5070694088935852,-0.4805939495563507
17,0.747205913066864,0.4570140242576599,-0.6395971775054932
18,0.30256253480911255,0.40533900260925293,-0.5245040655136108
19,0.7234734296798706,0.4414297938346863,-0.5700289607048035
20,0.3256523311138153,0.3990910053253174,-0.44878312945365906
21,0.7114235758781433,0.4796389043331146,-0.5816890597343445
22,0.3400128483772278,0.4349309802055359,-0.46386370062828064
23,0.6263893842697144,1.144608736038208,-0.033516716212034225
24,0.4401598274707794,1.1378250122070312,0.03613884747028351
25,0.6182110905647278,1.6235976219177246,0.09015636891126633
26,0.4392942488193512,1.6152712106704712,0.1966318041086197
27,0.6146500706672668,2.028257131576538,0.4720511734485626
28,0.4401873052120209,2.020622491836548,0.4559240937232971
29,0.6184645295143127,2.0825397968292236,0.49470579624176025
30,0.4360283613204956,2.073692798614502,0.47675561904907227
31,0.5937936305999756,2.1844606399536133,0.18562735617160797
32,0.46108925342559814,2.1756396293640137,0.13777317106723785
