index,x,y,z
0,0.36983904242515564,0.3575294613838196,-0.03483830392360687
1,0.35624369978904724,0.3336292505264282,-0.015882298350334167
2,0.354473739862442,0.3331298828125,-0.01604747399687767
3,0.352700799703598,0.33241790533065796,-0.01615438237786293
4,0.35405489802360535,0.33485740423202515,-0.058063242584466934
5,0.35099339485168457,0.33544105291366577,-0.058204952627420425
6,0.3474116623401642,0.3363686203956604,-0.05837216600775719
7,0.33048874139785767,0.34734469652175903,0.0679100751876831
8,0.32603466510772705,0.35210537910461426,-0.12246930599212646
9,0.3661540448665619,0.3834952116012573,-6.436186959035695e-05
10,0.36258459091186523,0.3843366205692291,-0.05610670521855354
11,0.3146832585334778,0.487747460603714,0.18227802217006683
12,0.29289159178733826,0.500724196434021,-0.24332483112812042
13,0.31426262855529785,0.706326961517334,0.16123059391975403
14,0.28062930703163147,0.7217058539390564,-0.3448127806186676
15,0.32241347432136536,0.8561329245567322,0.025920113548636436
16,0.29886382818222046,0.907660722732544,-0.34754857420921326
17,0.33561524748802185,0.9008575081825256,0.02274448238313198
18,0.3072808086872101,0.9424389004707336,-0.3978148400783539
19,0.3388241231441498,0.9044162034988403,-0.028134599328041077
20,0.3215102553367615,0.9400486946105957,-0.37538063526153564
21,0.33185356855392456,0.8954614400863647,-9.723761650093365e-06
22,0.31792062520980835,0.9282334446907043,-0.3395286500453949
23,0.34390902519226074,0.8335915803909302,0.13564752042293549
24,0.3234081268310547,0.8709452152252197,-0.13497522473335266
25,0.5293947458267212,0.8648113012313843,0.14513668417930603
26,0.5300715565681458,0.8844493627548218,-0.1243777796626091
27,0.7345255017280579,0.8683295249938965,0.1852489709854126
28,0.7441393733024597,0.8830947875976562,-0.07709973305463791
29,0.7598416209220886,0.894503653049469,0.18160562217235565
30,0.772317111492157,0.9110705256462097,-0.07905036211013794
31,0.7755535244941711,0.745234489440918,0.0927819088101387
32,0.7828629016876221,0.7530804872512817,-0.19810348749160767
