time,index,x,y,z
0:00:00.261149,0,0.37137728929519653,0.8019387722015381,4.96515838221967e-07 
0:00:00.261149,1,0.4095337986946106,0.8003209233283997,-0.017478682100772858 
0:00:00.261149,2,0.4490814805030823,0.7766231894493103,-0.03055730275809765 
0:00:00.261149,3,0.47884035110473633,0.7650723457336426,-0.04327169060707092 
0:00:00.261149,4,0.5069739818572998,0.7537109851837158,-0.056274183094501495 
0:00:00.261149,5,0.42928409576416016,0.660283625125885,-0.014966093935072422 
0:00:00.261149,6,0.4511396586894989,0.6106038689613342,-0.033008456230163574 
0:00:00.261149,7,0.4749351143836975,0.5863802433013916,-0.049144480377435684 
0:00:00.261149,8,0.4995953440666199,0.571479082107544,-0.05957240238785744 
0:00:00.261149,9,0.4090590476989746,0.6514907479286194,-0.018267976120114326 
0:00:00.261149,10,0.4265937805175781,0.5920941829681396,-0.03207305073738098 
0:00:00.261149,11,0.450630784034729,0.5589856505393982,-0.044717442244291306 
0:00:00.261149,12,0.4773615300655365,0.5392801761627197,-0.05375071242451668 
0:00:00.261149,13,0.3881135880947113,0.656286358833313,-0.024414898827672005 
0:00:00.261149,14,0.40329259634017944,0.5934227705001831,-0.038021519780159 
0:00:00.261149,15,0.4269567131996155,0.5613459348678589,-0.04695400223135948 
0:00:00.261149,16,0.4538959562778473,0.5419750809669495,-0.052328821271657944 
0:00:00.261149,17,0.3666623830795288,0.673612654209137,-0.03248511999845505 
0:00:00.261149,18,0.37763476371765137,0.6233457922935486,-0.04425393044948578 
0:00:00.261149,19,0.3948502838611603,0.5918548703193665,-0.04928702116012573 
0:00:00.261149,20,0.4157424867153168,0.5696245431900024,-0.052027296274900436 
0:00:00.341172,0,0.3638039827346802,0.812615156173706,4.300474358842621e-07 
0:00:00.341172,1,0.4052971303462982,0.803741991519928,-0.014455106109380722 
0:00:00.341172,2,0.44730234146118164,0.7760546207427979,-0.02514362335205078 
0:00:00.341172,3,0.47968029975891113,0.7619476914405823,-0.03656456619501114 
0:00:00.341172,4,0.5069677829742432,0.7485377192497253,-0.048161014914512634 
0:00:00.341172,5,0.42700472474098206,0.6607747077941895,-0.008777894079685211 
0:00:00.341172,6,0.4491922855377197,0.608161449432373,-0.025087397545576096 
0:00:00.341172,7,0.4717395305633545,0.5850123167037964,-0.04038163647055626 
0:00:00.341172,8,0.49535995721817017,0.5689120888710022,-0.05042951926589012 
0:00:00.341172,9,0.4071166515350342,0.6524586081504822,-0.013813003897666931 
0:00:00.341172,10,0.42500966787338257,0.5903403162956238,-0.02608412690460682 
0:00:00.341172,11,0.44782668352127075,0.5573203563690186,-0.03813090920448303 
0:00:00.341172,12,0.4735985994338989,0.5351675748825073,-0.046904489398002625 
0:00:00.341172,13,0.3863457441329956,0.6570181846618652,-0.021796882152557373 
0:00:00.341172,14,0.40086278319358826,0.5928811430931091,-0.03404885157942772 
0:00:00.341172,15,0.4230296015739441,0.5590107440948486,-0.04236781224608421 
0:00:00.341172,16,0.4491244852542877,0.5368689894676208,-0.04741905629634857 
0:00:00.341172,17,0.3650205135345459,0.6723620295524597,-0.03178291395306587 
0:00:00.341172,18,0.3756614625453949,0.6185361742973328,-0.0424376055598259 
0:00:00.341172,19,0.392304390668869,0.5861989855766296,-0.04648369550704956 
0:00:00.341172,20,0.4130042493343353,0.5651120543479919,-0.04842235520482063 
0:00:00.401839,0,0.3598356246948242,0.8176084160804749,4.0368990994466003e-07 
0:00:00.401839,1,0.40382108092308044,0.8047309517860413,-0.012162560597062111 
0:00:00.401839,2,0.4461430609226227,0.7772085666656494,-0.022190118208527565 
0:00:00.401839,3,0.4780876040458679,0.7637161016464233,-0.03354564309120178 
0:00:00.401839,4,0.5054276585578918,0.7481738924980164,-0.04502270743250847 
0:00:00.401839,5,0.42652881145477295,0.6609434485435486,-0.0052403840236365795 
0:00:00.401839,6,0.4498942196369171,0.6075268983840942,-0.021544720977544785 
0:00:00.401839,7,0.472106397151947,0.5844884514808655,-0.03668517991900444 
0:00:00.401839,8,0.49588385224342346,0.568993866443634,-0.046610064804553986 
0:00:00.401839,9,0.4072578549385071,0.6527780294418335,-0.011587320826947689 
0:00:00.401839,10,0.4253533184528351,0.5888411402702332,-0.02369958907365799 
0:00:00.401839,11,0.4485659599304199,0.5560475587844849,-0.035476312041282654 
0:00:00.401839,12,0.47478187084198,0.535385251045227,-0.04420306533575058 
0:00:00.401839,13,0.38641780614852905,0.6577295064926147,-0.020999513566493988 
0:00:00.401839,14,0.4007517993450165,0.5917205214500427,-0.03336106985807419 
0:00:00.401839,15,0.42376908659935,0.5586060881614685,-0.04157548397779465 
0:00:00.401839,16,0.45041000843048096,0.5375832319259644,-0.046781644225120544 
0:00:00.401839,17,0.3649999499320984,0.6734083294868469,-0.032224804162979126 
0:00:00.401839,18,0.3754619359970093,0.6204254627227783,-0.04321791231632233 
0:00:00.401839,19,0.39264601469039917,0.58879154920578,-0.0473264642059803 
0:00:00.401839,20,0.41340768337249756,0.567708432674408,-0.04947415366768837 
0:00:00.470456,0,0.35776466131210327,0.8202179074287415,3.841895477307844e-07 
0:00:00.470456,1,0.4038027822971344,0.8045951128005981,-0.010353045538067818 
0:00:00.470456,2,0.44678544998168945,0.7762653827667236,-0.019392918795347214 
0:00:00.470456,3,0.47806596755981445,0.7633060812950134,-0.030222289264202118 
0:00:00.470456,4,0.5047383308410645,0.7475004196166992,-0.04118054732680321 
0:00:00.470456,5,0.42754700779914856,0.6604802012443542,-0.0024704018142074347 
0:00:00.470456,6,0.4509778320789337,0.6066091656684875,-0.01821814849972725 
0:00:00.470456,7,0.47289803624153137,0.5839098691940308,-0.03302811086177826 
0:00:00.470456,8,0.4966046214103699,0.5687013268470764,-0.04282936453819275 
0:00:00.470456,9,0.40820786356925964,0.6522893309593201,-0.009876251220703125 
0:00:00.470456,10,0.4264228343963623,0.5875350832939148,-0.02148900181055069 
0:00:00.470456,11,0.4500580430030823,0.5549580454826355,-0.03304058685898781 
0:00:00.470456,12,0.47664687037467957,0.5345950722694397,-0.041680287569761276 
0:00:00.470456,13,0.3873889148235321,0.6573052406311035,-0.020355895161628723 
0:00:00.470456,14,0.4016781449317932,0.5902189016342163,-0.032455962151288986 
0:00:00.470456,15,0.425271213054657,0.5568107962608337,-0.0405847541987896 
0:00:00.470456,16,0.45240530371665955,0.535609781742096,-0.0458284392952919 
0:00:00.470456,17,0.3662712872028351,0.6733693480491638,-0.03255880996584892 
0:00:00.470456,18,0.37587958574295044,0.6197206974029541,-0.04337728023529053 
0:00:00.470456,19,0.3933623433113098,0.5883046388626099,-0.047253821045160294 
0:00:00.470456,20,0.4144057035446167,0.5674922466278076,-0.04932693764567375 
0:00:00.527533,0,0.3579480051994324,0.8222547769546509,3.8799385038146283e-07 
0:00:00.527533,1,0.4045003056526184,0.8051908612251282,-0.01108301430940628 
0:00:00.527533,2,0.44673240184783936,0.7767677903175354,-0.020857233554124832 
0:00:00.527533,3,0.4779677391052246,0.7639041543006897,-0.03229368478059769 
0:00:00.527533,4,0.5052854418754578,0.7484186887741089,-0.044017430394887924 
0:00:00.527533,5,0.42746222019195557,0.662789523601532,-0.005294694099575281 
0:00:00.527533,6,0.45081692934036255,0.6071843504905701,-0.022270523011684418 
0:00:00.527533,7,0.4735376536846161,0.5844518542289734,-0.03757961839437485 
0:00:00.527533,8,0.49820563197135925,0.5689120888710022,-0.04752665385603905 
0:00:00.527533,9,0.40810173749923706,0.6547805666923523,-0.012566735967993736 
0:00:00.527533,10,0.4265775978565216,0.5896713137626648,-0.025209616869688034 
0:00:00.527533,11,0.45150014758110046,0.5582767128944397,-0.03658397123217583 
0:00:00.527533,12,0.47941339015960693,0.53870689868927,-0.04491167142987251 
0:00:00.527533,13,0.3870227038860321,0.6598016023635864,-0.02297046408057213 
0:00:00.527533,14,0.40158164501190186,0.5922958254814148,-0.03587833791971207 
0:00:00.527533,15,0.4259101152420044,0.5582365989685059,-0.04401484131813049 
0:00:00.527533,16,0.45396050810813904,0.5364398956298828,-0.04911386966705322 
0:00:00.527533,17,0.3658527433872223,0.6755622029304504,-0.03514410927891731 
0:00:00.527533,18,0.3759426772594452,0.6204239726066589,-0.04642253369092941 
0:00:00.527533,19,0.39399072527885437,0.5890055894851685,-0.050266608595848083 
0:00:00.527533,20,0.4154052734375,0.5688080787658691,-0.05226736515760422 
0:00:00.585422,0,0.3571421205997467,0.8225772976875305,3.830107857538678e-07 
0:00:00.585422,1,0.40454012155532837,0.8051746487617493,-0.010610471479594707 
0:00:00.585422,2,0.44727015495300293,0.7771738767623901,-0.019951751455664635 
0:00:00.585422,3,0.47843053936958313,0.7640677690505981,-0.031069189310073853 
0:00:00.585422,4,0.505855143070221,0.7488842010498047,-0.04241259768605232 
0:00:00.585422,5,0.4271946847438812,0.6634100079536438,-0.0037014600820839405 
0:00:00.585422,6,0.4509146809577942,0.6083385348320007,-0.020134424790740013 
0:00:00.585422,7,0.4731290340423584,0.5850467681884766,-0.03515062853693962 
0:00:00.585422,8,0.49722135066986084,0.5692270994186401,-0.04493195191025734 
0:00:00.585422,9,0.4076615571975708,0.6552022099494934,-0.011075242422521114 
0:00:00.585422,10,0.425536572933197,0.5897806882858276,-0.02332071028649807 
0:00:00.585422,11,0.4496661424636841,0.5575763583183289,-0.034723080694675446 
0:00:00.585422,12,0.476784348487854,0.5375129580497742,-0.04309946671128273 
0:00:00.585422,13,0.38662680983543396,0.6601460576057434,-0.021584831178188324 
0:00:00.585422,14,0.4007234275341034,0.5925896167755127,-0.03433702886104584 
0:00:00.585422,15,0.42482778429985046,0.5586795210838318,-0.042615171521902084 
0:00:00.585422,16,0.45255663990974426,0.5372637510299683,-0.04780590534210205 
0:00:00.585422,17,0.3655940890312195,0.6759359240531921,-0.033814042806625366 
0:00:00.585422,18,0.3750496804714203,0.6216167211532593,-0.045017413794994354 
0:00:00.585422,19,0.39277103543281555,0.5904052257537842,-0.0489470474421978 
0:00:00.585422,20,0.41389524936676025,0.5701165795326233,-0.050991859287023544 
0:00:00.647814,0,0.35692936182022095,0.8231334686279297,3.796261296429293e-07 
0:00:00.647814,1,0.40418729186058044,0.8060075044631958,-0.010647144168615341 
0:00:00.647814,2,0.4472138285636902,0.7776584029197693,-0.019857758656144142 
0:00:00.647814,3,0.47855281829833984,0.7648943662643433,-0.03082803450524807 
0:00:00.647814,4,0.5059718489646912,0.7502018809318542,-0.04199688509106636 
0:00:00.647814,5,0.42781710624694824,0.6631090044975281,-0.0033850143663585186 
0:00:00.647814,6,0.4514075219631195,0.6084232330322266,-0.01954544521868229 
0:00:00.647814,7,0.473317950963974,0.5856047868728638,-0.03442814201116562 
0:00:00.647814,8,0.4971575140953064,0.570148229598999,-0.044225454330444336 
0:00:00.647814,9,0.40818899869918823,0.6550309658050537,-0.010654198005795479 
0:00:00.647814,10,0.4263273775577545,0.5902500748634338,-0.022698264569044113 
0:00:00.647814,11,0.4501803517341614,0.558390736579895,-0.03410942479968071 
0:00:00.647814,12,0.4769047200679779,0.538305401802063,-0.042560625821352005 
0:00:00.647814,13,0.3869897723197937,0.6601055860519409,-0.021046454086899757 
0:00:00.647814,14,0.4017336368560791,0.5930749177932739,-0.03346577659249306 
0:00:00.647814,15,0.4254164397716522,0.5595360994338989,-0.04160728305578232 
0:00:00.647814,16,0.45253846049308777,0.5378375053405762,-0.04680609703063965 
0:00:00.647814,17,0.36566129326820374,0.6761371493339539,-0.03318081423640251 
0:00:00.647814,18,0.3753395676612854,0.6225386261940002,-0.044039614498615265 
0:00:00.647814,19,0.39263173937797546,0.5910236239433289,-0.04790990799665451 
0:00:00.647814,20,0.413300484418869,0.5695412158966064,-0.05000710114836693 
0:00:00.716473,0,0.3567729890346527,0.8228399753570557,3.7713257938776223e-07 
0:00:00.716473,1,0.40406742691993713,0.8059452772140503,-0.010386678390204906 
0:00:00.716473,2,0.44710400700569153,0.7778864502906799,-0.01956132985651493 
0:00:00.716473,3,0.4785468876361847,0.7651400566101074,-0.030520573258399963 
0:00:00.716473,4,0.5057114362716675,0.7501465082168579,-0.04169152304530144 
0:00:00.716473,5,0.4274180829524994,0.6634901762008667,-0.0035330785904079676 
0:00:00.716473,6,0.45070603489875793,0.6086941957473755,-0.019923105835914612 
0:00:00.716473,7,0.47264721989631653,0.5857191681861877,-0.03496226668357849 
0:00:00.716473,8,0.4966004192829132,0.570126473903656,-0.044815171509981155 
0:00:00.716473,9,0.40806591510772705,0.6551685929298401,-0.010979888029396534 
0:00:00.716473,10,0.42648443579673767,0.590077817440033,-0.023231128230690956 
0:00:00.716473,11,0.4506819248199463,0.5582576990127563,-0.03471603989601135 
0:00:00.716473,12,0.477804034948349,0.5383299589157104,-0.043203286826610565 
0:00:00.716473,13,0.38707274198532104,0.6600289344787598,-0.021511957049369812 
0:00:00.716473,14,0.402028352022171,0.5923277735710144,-0.03414177522063255 
0:00:00.716473,15,0.4262818396091461,0.5587664842605591,-0.04237757995724678 
0:00:00.716473,16,0.45394134521484375,0.5375943779945374,-0.047609008848667145 
0:00:00.716473,17,0.36593884229660034,0.6757904291152954,-0.03374950587749481 
0:00:00.716473,18,0.3758698105812073,0.6219934225082397,-0.04479529336094856 
0:00:00.716473,19,0.3935192823410034,0.5905454158782959,-0.04874667152762413 
0:00:00.716473,20,0.4145347774028778,0.5696306824684143,-0.05087389051914215 
0:00:00.796155,0,0.35717761516571045,0.822374701499939,3.8110718492134765e-07 
0:00:00.796155,1,0.4044373035430908,0.8052151203155518,-0.010589701123535633 
0:00:00.796155,2,0.44727563858032227,0.7774401307106018,-0.01998196355998516 
0:00:00.796155,3,0.4784804582595825,0.7646200060844421,-0.03113059513270855 
0:00:00.796155,4,0.5057362914085388,0.7495637536048889,-0.04246925190091133 
0:00:00.796155,5,0.42708033323287964,0.6631037592887878,-0.004075381439179182 
0:00:00.796155,6,0.4504449665546417,0.6081460118293762,-0.0207089614123106 
0:00:00.796155,7,0.47258418798446655,0.585335910320282,-0.03584544360637665 
0:00:00.796155,8,0.49672117829322815,0.5699756741523743,-0.04570207744836807 
0:00:00.796155,9,0.40773114562034607,0.6549217700958252,-0.01148139126598835 
0:00:00.796155,10,0.42610371112823486,0.5895445346832275,-0.023949872702360153 
0:00:00.796155,11,0.45057302713394165,0.5577788949012756,-0.035447537899017334 
0:00:00.796155,12,0.47805705666542053,0.538055419921875,-0.043905109167099 
0:00:00.796155,13,0.3868265450000763,0.6598845720291138,-0.02197507955133915 
0:00:00.796155,14,0.40177783370018005,0.5919085741043091,-0.03487943857908249 
0:00:00.796155,15,0.42631685733795166,0.5583701133728027,-0.043166451156139374 
0:00:00.796155,16,0.45431962609291077,0.537621259689331,-0.0483429916203022 
0:00:00.796155,17,0.3659076988697052,0.6756606101989746,-0.03417422994971275 
0:00:00.796155,18,0.3761322796344757,0.6216062903404236,-0.04537363722920418 
0:00:00.796155,19,0.3939499855041504,0.5900590419769287,-0.049327921122312546 
0:00:00.796155,20,0.4150692820549011,0.5695647597312927,-0.05139802768826485 
0:00:00.877020,0,0.3571382761001587,0.8224178552627563,3.778960717681912e-07 
0:00:00.877020,1,0.40439572930336,0.8051608800888062,-0.010410388000309467 
0:00:00.877020,2,0.4471418559551239,0.7771221399307251,-0.019717257469892502 
0:00:00.877020,3,0.47842246294021606,0.7643798589706421,-0.030812012031674385 
0:00:00.877020,4,0.5058444738388062,0.7498555779457092,-0.042107969522476196 
0:00:00.877020,5,0.4272846579551697,0.6630603075027466,-0.003687653224915266 
0:00:00.877020,6,0.45056918263435364,0.6082844734191895,-0.02023269422352314 
0:00:00.877020,7,0.4726521372795105,0.585491418838501,-0.03535928204655647 
0:00:00.877020,8,0.49673426151275635,0.570123553276062,-0.0452178418636322 
0:00:00.877020,9,0.4079968333244324,0.6548340320587158,-0.011114625260233879 
0:00:00.877020,10,0.42637813091278076,0.5897499918937683,-0.023392600938677788 
0:00:00.877020,11,0.45062997937202454,0.5578885078430176,-0.03481007367372513 
0:00:00.877020,12,0.47786322236061096,0.5380045771598816,-0.04323994740843773 
0:00:00.877020,13,0.3871130645275116,0.6598002910614014,-0.021630695089697838 
0:00:00.877020,14,0.4020310342311859,0.5922807455062866,-0.03431161493062973 
0:00:00.877020,15,0.4262268841266632,0.5588895678520203,-0.04244253411889076 
0:00:00.877020,16,0.45385533571243286,0.5380849838256836,-0.04755046218633652 
0:00:00.877020,17,0.36610543727874756,0.6756802797317505,-0.03385626897215843 
0:00:00.877020,18,0.37615078687667847,0.62184739112854,-0.04486702382564545 
0:00:00.877020,19,0.39375633001327515,0.5904172658920288,-0.048682596534490585 
0:00:00.877020,20,0.414636492729187,0.569810688495636,-0.0506780631840229 
0:00:00.957463,0,0.35666024684906006,0.8213229775428772,3.84001850761706e-07 
0:00:00.957463,1,0.40324902534484863,0.8042562007904053,-0.010956689715385437 
0:00:00.957463,2,0.4462306499481201,0.7761479020118713,-0.020496193319559097 
0:00:00.957463,3,0.47730690240859985,0.7625080943107605,-0.03173390030860901 
0:00:00.957463,4,0.5044083595275879,0.7471400499343872,-0.043081920593976974 
0:00:00.957463,5,0.4262259602546692,0.6611154675483704,-0.003908931743353605 
0:00:00.957463,6,0.44918349385261536,0.6049122214317322,-0.020408624783158302 
0:00:00.957463,7,0.4713752269744873,0.5829847455024719,-0.03536313399672508 
0:00:00.957463,8,0.4955652058124542,0.5686771869659424,-0.04501621797680855 
0:00:00.957463,9,0.4068753123283386,0.6532350778579712,-0.010972617194056511 
0:00:00.957463,10,0.42524954676628113,0.5876324772834778,-0.02291262522339821 
0:00:00.957463,11,0.4488772749900818,0.5563649535179138,-0.03411739319562912 
0:00:00.957463,12,0.47550052404403687,0.5372908115386963,-0.0424443818628788 
0:00:00.957463,13,0.38608318567276,0.6582388877868652,-0.02120157517492771 
0:00:00.957463,14,0.4003400504589081,0.5899289846420288,-0.03307054936885834 
0:00:00.957463,15,0.42371007800102234,0.5560851097106934,-0.04079000651836395 
0:00:00.957463,16,0.45094409584999084,0.535179853439331,-0.04576827585697174 
0:00:00.957463,17,0.36489564180374146,0.6736537218093872,-0.033267490565776825 
0:00:00.957463,18,0.374013215303421,0.6184912919998169,-0.04347711056470871 
0:00:00.957463,19,0.39132776856422424,0.5861022472381592,-0.04711374640464783 
0:00:00.957463,20,0.41269439458847046,0.5648162364959717,-0.04910022392868996 
0:00:01.014580,0,0.3570076525211334,0.8217014074325562,3.8518908240803285e-07 
0:00:01.014580,1,0.40378546714782715,0.8044545650482178,-0.010685699060559273 
0:00:01.014580,2,0.4462994933128357,0.7759214043617249,-0.020022021606564522 
0:00:01.014580,3,0.4773322343826294,0.7623248100280762,-0.031109459698200226 
0:00:01.014580,4,0.5044078230857849,0.7469156384468079,-0.042316969484090805 
0:00:01.014580,5,0.42602378129959106,0.660438597202301,-0.0035685584880411625 
0:00:01.014580,6,0.4495682418346405,0.6049472689628601,-0.01988697238266468 
0:00:01.014580,7,0.4719077944755554,0.5824036002159119,-0.034784287214279175 
0:00:01.014580,8,0.4960475564002991,0.5675127506256104,-0.044457633048295975 
0:00:01.014580,9,0.40645745396614075,0.6522905826568604,-0.010798721574246883 
0:00:01.014580,10,0.42415669560432434,0.5861611366271973,-0.02293487824499607 
0:00:01.014580,11,0.4484451115131378,0.5543600916862488,-0.03417843580245972 
0:00:01.014580,12,0.47558680176734924,0.5351029634475708,-0.04241480305790901 
0:00:01.014580,13,0.3855009377002716,0.6573320031166077,-0.021149368956685066 
0:00:01.014580,14,0.39931172132492065,0.5887203216552734,-0.033542245626449585 
0:00:01.014580,15,0.4236127734184265,0.5550221800804138,-0.04154406860470772 
0:00:01.014580,16,0.45145469903945923,0.5344771146774292,-0.04654896631836891 
0:00:01.014580,17,0.36442050337791443,0.6732538938522339,-0.03325725719332695 
0:00:01.014580,18,0.3734445571899414,0.61847323179245,-0.04404105618596077 
0:00:01.014580,19,0.39131054282188416,0.5867651104927063,-0.047831930220127106 
0:00:01.014580,20,0.4128898084163666,0.5662813186645508,-0.04979080706834793 
0:00:01.072921,0,0.35644906759262085,0.8196890950202942,3.860694164359302e-07 
0:00:01.072921,1,0.4022633135318756,0.7999809384346008,-0.01067194901406765 
0:00:01.072921,2,0.44441813230514526,0.7717078924179077,-0.020768631249666214 
0:00:01.072921,3,0.47577768564224243,0.7589336633682251,-0.03264331445097923 
0:00:01.072921,4,0.5030124187469482,0.7436439990997314,-0.04471641406416893 
0:00:01.072921,5,0.42263007164001465,0.6546618342399597,-0.004405008163303137 
0:00:01.072921,6,0.4447113573551178,0.5970709919929504,-0.021385198459029198 
0:00:01.072921,7,0.4663431644439697,0.5739663243293762,-0.03698885440826416 
0:00:01.072921,8,0.4898369312286377,0.5593428611755371,-0.04698777571320534 
0:00:01.072921,9,0.4027900993824005,0.6477504968643188,-0.01175511721521616 
0:00:01.072921,10,0.4188334047794342,0.5805505514144897,-0.02410564012825489 
0:00:01.072921,11,0.44148069620132446,0.5482193231582642,-0.03594524413347244 
0:00:01.072921,12,0.4669598937034607,0.5289666652679443,-0.04462674260139465 
0:00:01.072921,13,0.38205575942993164,0.6539459228515625,-0.02211916819214821 
0:00:01.072921,14,0.39360731840133667,0.584235668182373,-0.033787790685892105 
0:00:01.072921,15,0.4161762297153473,0.549511194229126,-0.041432935744524 
0:00:01.072921,16,0.4427163302898407,0.5283071398735046,-0.04636974632740021 
0:00:01.072921,17,0.36120671033859253,0.6711947321891785,-0.0342947356402874 
0:00:01.072921,18,0.3678784668445587,0.6156238913536072,-0.044092267751693726 
0:00:01.072921,19,0.3834482431411743,0.5817296504974365,-0.04736771807074547 
0:00:01.072921,20,0.40350764989852905,0.5585393905639648,-0.04904883727431297 
0:00:01.151089,0,0.3564189672470093,0.8196092247962952,3.8266298929556797e-07 
0:00:01.151089,1,0.40266236662864685,0.8008739948272705,-0.010021863505244255 
0:00:01.151089,2,0.44460728764533997,0.7720850706100464,-0.019374553114175797 
0:00:01.151089,3,0.4755108952522278,0.7593522071838379,-0.03068862110376358 
0:00:01.151089,4,0.5020536184310913,0.7427527904510498,-0.04219817370176315 
0:00:01.151089,5,0.42296117544174194,0.6545130610466003,-0.0027625334914773703 
0:00:01.151089,6,0.4452352225780487,0.5967503190040588,-0.019073959439992905 
0:00:01.151089,7,0.467143714427948,0.5724306106567383,-0.034138087183237076 
0:00:01.151089,8,0.49089106917381287,0.5562229752540588,-0.04382731765508652 
0:00:01.151089,9,0.4032549262046814,0.6466706395149231,-0.010351009666919708 
0:00:01.151089,10,0.41903358697891235,0.5796157121658325,-0.022272298112511635 
0:00:01.151089,11,0.44261008501052856,0.5471253395080566,-0.033677030354738235 
0:00:01.151089,12,0.46885356307029724,0.5280752182006836,-0.041999343782663345 
0:00:01.151089,13,0.3822999596595764,0.6519665122032166,-0.02104361169040203 
0:00:01.151089,14,0.3932402729988098,0.5821781754493713,-0.03269992768764496 
0:00:01.151089,15,0.41640645265579224,0.5474297404289246,-0.04048885032534599 
0:00:01.151089,16,0.443496435880661,0.5258708596229553,-0.04544784128665924 
0:00:01.151089,17,0.36148497462272644,0.6682955622673035,-0.03351147472858429 
0:00:01.151089,18,0.36784401535987854,0.612228274345398,-0.043442822992801666 
0:00:01.151089,19,0.3842781186103821,0.5789557099342346,-0.046846628189086914 
0:00:01.151089,20,0.4050900638103485,0.5566589832305908,-0.048593852669000626 
0:00:01.210847,0,0.35828012228012085,0.8157198429107666,3.936069958854205e-07 
0:00:01.210847,1,0.40459194779396057,0.7986726760864258,-0.01239757426083088 
0:00:01.210847,2,0.44723302125930786,0.7718782424926758,-0.023779740557074547 
0:00:01.210847,3,0.47992923855781555,0.7597771286964417,-0.03660045936703682 
0:00:01.210847,4,0.5087808966636658,0.7514972686767578,-0.049677774310112 
0:00:01.210847,5,0.4254229962825775,0.652600109577179,-0.008478114381432533 
0:00:01.210847,6,0.4468696415424347,0.5899332761764526,-0.02511506900191307 
0:00:01.210847,7,0.46657589077949524,0.5631222724914551,-0.039732832461595535 
0:00:01.210847,8,0.48779112100601196,0.5449835062026978,-0.04926329851150513 
0:00:01.210847,9,0.40462908148765564,0.6446788907051086,-0.015095410868525505 
0:00:01.210847,10,0.4181269407272339,0.5723254084587097,-0.027101514860987663 
0:00:01.210847,11,0.43804627656936646,0.5356010794639587,-0.03818123787641525 
0:00:01.210847,12,0.4596360921859741,0.512759804725647,-0.0464351661503315 
0:00:01.210847,13,0.3827580511569977,0.6501356363296509,-0.02457786165177822 
0:00:01.210847,14,0.3923320770263672,0.5775097608566284,-0.03512658551335335 
0:00:01.210847,15,0.4117148518562317,0.539042592048645,-0.04242677614092827 
0:00:01.210847,16,0.43416908383369446,0.5121243000030518,-0.047586116939783096 
0:00:01.210847,17,0.36010462045669556,0.6670893430709839,-0.035967204719781876 
0:00:01.210847,18,0.36232250928878784,0.6104356646537781,-0.044748201966285706 
